gene_id	length
ECEF_Wing3_TRINITY_DN14012_c0_g1	4981.00
ECEF_Wing3_TRINITY_DN14041_c0_g1	451.00
ECEF_Wing3_TRINITY_DN14062_c0_g1	1564.00
ECEF_Wing3_TRINITY_DN14065_c0_g2	2708.00
ECEF_Wing3_TRINITY_DN14083_c0_g1	520.00
ECEF_Wing3_TRINITY_DN14140_c0_g2	1017.00
ECEF_Wing3_TRINITY_DN14165_c0_g1	1853.00
ECEF_Wing3_TRINITY_DN1416_c0_g1	589.00
ECEF_Wing3_TRINITY_DN14234_c0_g1	3788.00
ECEF_Wing3_TRINITY_DN14295_c1_g1	441.00
ECEF_Wing3_TRINITY_DN14300_c0_g1	693.00
ECEF_Wing3_TRINITY_DN14300_c0_g2	590.00
ECEF_Wing3_TRINITY_DN1433_c0_g1	587.00
ECEF_Wing3_TRINITY_DN14390_c0_g1	695.00
ECEF_Wing3_TRINITY_DN14396_c0_g1	1110.00
ECEF_Wing3_TRINITY_DN14434_c0_g1	1028.83
ECEF_Wing3_TRINITY_DN14450_c0_g1	495.00
ECEF_Wing3_TRINITY_DN14450_c0_g2	428.00
ECEF_Wing3_TRINITY_DN14456_c0_g1	1466.00
ECEF_Wing3_TRINITY_DN14497_c0_g2	1164.00
ECEF_Wing3_TRINITY_DN14497_c0_g3	860.00
ECEF_Wing3_TRINITY_DN14501_c0_g1	614.00
ECEF_Wing3_TRINITY_DN14590_c0_g1	1432.00
ECEF_Wing3_TRINITY_DN14600_c0_g1	471.00
ECEF_Wing3_TRINITY_DN14639_c0_g1	1139.00
ECEF_Wing3_TRINITY_DN14687_c0_g1	769.00
ECEF_Wing3_TRINITY_DN14770_c0_g1	1655.00
ECEF_Wing3_TRINITY_DN14788_c0_g1	723.00
ECEF_Wing3_TRINITY_DN14797_c0_g1	406.00
ECEF_Wing3_TRINITY_DN14797_c0_g2	752.00
ECEF_Wing3_TRINITY_DN14836_c0_g1	1032.00
ECEF_Wing3_TRINITY_DN1486_c0_g1	416.00
ECEF_Wing3_TRINITY_DN14875_c0_g1	426.00
ECEF_Wing3_TRINITY_DN14875_c0_g2	1247.00
ECEF_Wing3_TRINITY_DN14877_c0_g1	1611.00
ECEF_Wing3_TRINITY_DN14911_c0_g1	663.00
ECEF_Wing3_TRINITY_DN14945_c0_g1	2645.00
ECEF_Wing3_TRINITY_DN14958_c0_g2	870.00
ECEF_Wing3_TRINITY_DN14958_c0_g3	565.00
ECEF_Wing3_TRINITY_DN14958_c0_g4	456.00
ECEF_Wing3_TRINITY_DN14958_c0_g5	435.00
ECEF_Wing3_TRINITY_DN14986_c0_g2	889.00
ECEF_Wing3_TRINITY_DN15003_c0_g1	876.00
ECEF_Wing3_TRINITY_DN15010_c0_g1	458.00
ECEF_Wing3_TRINITY_DN15016_c0_g1	401.00
ECEF_Wing3_TRINITY_DN15144_c0_g1	612.00
ECEF_Wing3_TRINITY_DN15145_c0_g1	1580.00
ECEF_Wing3_TRINITY_DN15162_c0_g1	463.00
ECEF_Wing3_TRINITY_DN15191_c0_g1	815.00
ECEF_Wing3_TRINITY_DN15205_c0_g1	1534.00
ECEF_Wing3_TRINITY_DN15215_c0_g1	409.00
ECEF_Wing3_TRINITY_DN15227_c0_g1	787.00
ECEF_Wing3_TRINITY_DN15267_c0_g1	1083.00
ECEF_Wing3_TRINITY_DN15311_c0_g1	733.00
ECEF_Wing3_TRINITY_DN15319_c0_g1	1368.00
ECEF_Wing3_TRINITY_DN15355_c0_g2	1858.00
ECEF_Wing3_TRINITY_DN15359_c0_g1	431.00
ECEF_Wing3_TRINITY_DN15409_c0_g1	914.00
ECEF_Wing3_TRINITY_DN15423_c0_g1	464.00
ECEF_Wing3_TRINITY_DN15442_c0_g1	524.00
ECEF_Wing3_TRINITY_DN15449_c0_g2	1334.00
ECEF_Wing3_TRINITY_DN15461_c0_g2	1319.00
ECEF_Wing3_TRINITY_DN15483_c0_g1	563.00
ECEF_Wing3_TRINITY_DN15490_c0_g1	1147.00
ECEF_Wing3_TRINITY_DN15599_c0_g1	513.00
ECEF_Wing3_TRINITY_DN15602_c0_g1	502.00
ECEF_Wing3_TRINITY_DN15663_c0_g1	992.00
ECEF_Wing3_TRINITY_DN15667_c0_g1	428.00
ECEF_Wing3_TRINITY_DN15701_c0_g1	1969.00
ECEF_Wing3_TRINITY_DN15701_c0_g2	708.00
ECEF_Wing3_TRINITY_DN15709_c0_g1	671.00
ECEF_Wing3_TRINITY_DN15730_c0_g1	892.00
ECEF_Wing3_TRINITY_DN15735_c0_g1	671.00
ECEF_Wing3_TRINITY_DN1574_c0_g1	401.00
ECEF_Wing3_TRINITY_DN15789_c0_g1	796.00
ECEF_Wing3_TRINITY_DN15789_c0_g3	1151.00
ECEF_Wing3_TRINITY_DN1579_c0_g1	429.00
ECEF_Wing3_TRINITY_DN15848_c0_g1	616.00
ECEF_Wing3_TRINITY_DN15882_c0_g1	1304.00
ECEF_Wing3_TRINITY_DN15977_c0_g1	415.00
ECEF_Wing3_TRINITY_DN15977_c0_g3	659.00
ECEF_Wing3_TRINITY_DN15983_c0_g1	412.00
ECEF_Wing3_TRINITY_DN16091_c0_g1	1924.00
ECEF_Wing3_TRINITY_DN16095_c0_g2	3501.00
ECEF_Wing3_TRINITY_DN16123_c0_g1	1132.00
ECEF_Wing3_TRINITY_DN16159_c0_g1	416.00
ECEF_Wing3_TRINITY_DN16159_c0_g2	693.00
ECEF_Wing3_TRINITY_DN16197_c0_g1	1477.00
ECEF_Wing3_TRINITY_DN16204_c0_g1	947.00
ECEF_Wing3_TRINITY_DN16204_c0_g2	2291.00
ECEF_Wing3_TRINITY_DN16237_c0_g1	745.00
ECEF_Wing3_TRINITY_DN16246_c0_g1	416.00
ECEF_Wing3_TRINITY_DN16246_c0_g2	620.00
ECEF_Wing3_TRINITY_DN16252_c0_g1	1177.00
ECEF_Wing3_TRINITY_DN16286_c0_g1	1481.00
ECEF_Wing3_TRINITY_DN16300_c0_g1	879.00
ECEF_Wing3_TRINITY_DN16326_c0_g1	1184.00
ECEF_Wing3_TRINITY_DN16338_c0_g1	723.00
ECEF_Wing3_TRINITY_DN16469_c0_g1	1112.00
ECEF_Wing3_TRINITY_DN16514_c0_g1	1086.00
ECEF_Wing3_TRINITY_DN16517_c0_g1	954.00
ECEF_Wing3_TRINITY_DN16524_c0_g1	828.00
ECEF_Wing3_TRINITY_DN16526_c0_g1	1230.00
ECEF_Wing3_TRINITY_DN16539_c0_g1	858.00
ECEF_Wing3_TRINITY_DN16559_c0_g1	2245.00
ECEF_Wing3_TRINITY_DN16564_c0_g2	1069.00
ECEF_Wing3_TRINITY_DN16573_c0_g1	2661.00
ECEF_Wing3_TRINITY_DN16623_c0_g1	407.00
ECEF_Wing3_TRINITY_DN16663_c0_g1	1755.00
ECEF_Wing3_TRINITY_DN16695_c0_g4	1598.00
ECEF_Wing3_TRINITY_DN16714_c0_g1	470.00
ECEF_Wing3_TRINITY_DN16777_c0_g2	810.00
ECEF_Wing3_TRINITY_DN167_c0_g1	434.00
ECEF_Wing3_TRINITY_DN16806_c0_g1	1789.00
ECEF_Wing3_TRINITY_DN16851_c0_g1	2324.00
ECEF_Wing3_TRINITY_DN16869_c0_g2	494.00
ECEF_Wing3_TRINITY_DN16873_c0_g1	916.00
ECEF_Wing3_TRINITY_DN16884_c0_g1	1395.00
ECEF_Wing3_TRINITY_DN16888_c0_g1	1592.00
ECEF_Wing3_TRINITY_DN1688_c0_g1	565.00
ECEF_Wing3_TRINITY_DN16897_c0_g2	707.00
ECEF_Wing3_TRINITY_DN16898_c0_g1	435.00
ECEF_Wing3_TRINITY_DN16924_c0_g1	1061.00
ECEF_Wing3_TRINITY_DN16935_c0_g1	1087.00
ECEF_Wing3_TRINITY_DN16956_c0_g1	532.00
ECEF_Wing3_TRINITY_DN16970_c0_g1	643.00
ECEF_Wing3_TRINITY_DN16977_c0_g1	715.00
ECEF_Wing3_TRINITY_DN17008_c0_g1	654.00
ECEF_Wing3_TRINITY_DN17027_c0_g1	1151.00
ECEF_Wing3_TRINITY_DN17042_c0_g1	830.00
ECEF_Wing3_TRINITY_DN17059_c0_g1	666.00
ECEF_Wing3_TRINITY_DN17081_c0_g1	548.00
ECEF_Wing3_TRINITY_DN17093_c0_g2	737.00
ECEF_Wing3_TRINITY_DN17096_c0_g1	513.00
ECEF_Wing3_TRINITY_DN17096_c0_g2	615.00
ECEF_Wing3_TRINITY_DN17107_c0_g1	497.00
ECEF_Wing3_TRINITY_DN17114_c0_g2	498.00
ECEF_Wing3_TRINITY_DN17116_c0_g1	968.00
ECEF_Wing3_TRINITY_DN17141_c0_g1	1748.00
ECEF_Wing3_TRINITY_DN17143_c0_g1	479.00
ECEF_Wing3_TRINITY_DN17147_c0_g1	877.00
ECEF_Wing3_TRINITY_DN17175_c0_g1	576.00
ECEF_Wing3_TRINITY_DN17182_c0_g1	2614.00
ECEF_Wing3_TRINITY_DN17188_c0_g1	528.00
ECEF_Wing3_TRINITY_DN17191_c1_g1	428.00
ECEF_Wing3_TRINITY_DN17257_c0_g1	424.00
ECEF_Wing3_TRINITY_DN17277_c0_g1	1017.00
ECEF_Wing3_TRINITY_DN17296_c0_g1	835.00
ECEF_Wing3_TRINITY_DN17302_c0_g1	654.00
ECEF_Wing3_TRINITY_DN17306_c0_g2	1131.00
ECEF_Wing3_TRINITY_DN17319_c0_g1	881.00
ECEF_Wing3_TRINITY_DN17339_c0_g1	1735.00
ECEF_Wing3_TRINITY_DN17347_c0_g1	2515.00
ECEF_Wing3_TRINITY_DN1734_c0_g1	713.00
ECEF_Wing3_TRINITY_DN17353_c0_g1	465.00
ECEF_Wing3_TRINITY_DN17367_c0_g1	4165.00
ECEF_Wing3_TRINITY_DN1739_c0_g1	485.00
ECEF_Wing3_TRINITY_DN17404_c0_g1	414.00
ECEF_Wing3_TRINITY_DN17424_c0_g1	1005.00
ECEF_Wing3_TRINITY_DN17426_c0_g1	467.00
ECEF_Wing3_TRINITY_DN17456_c0_g3	595.00
ECEF_Wing3_TRINITY_DN17528_c0_g1	1402.00
ECEF_Wing3_TRINITY_DN17532_c0_g1	678.00
ECEF_Wing3_TRINITY_DN17569_c0_g1	1002.00
ECEF_Wing3_TRINITY_DN17569_c0_g2	531.00
ECEF_Wing3_TRINITY_DN17582_c0_g1	739.00
ECEF_Wing3_TRINITY_DN17590_c0_g1	1449.00
ECEF_Wing3_TRINITY_DN17596_c0_g1	2261.00
ECEF_Wing3_TRINITY_DN17602_c0_g1	3228.00
ECEF_Wing3_TRINITY_DN17645_c0_g1	1260.00
ECEF_Wing3_TRINITY_DN17657_c0_g1	518.00
ECEF_Wing3_TRINITY_DN17712_c0_g1	787.00
ECEF_Wing3_TRINITY_DN17727_c1_g1	847.00
ECEF_Wing3_TRINITY_DN1772_c0_g1	483.00
ECEF_Wing3_TRINITY_DN17734_c0_g1	472.00
ECEF_Wing3_TRINITY_DN17746_c0_g1	814.00
ECEF_Wing3_TRINITY_DN17746_c0_g2	1389.00
ECEF_Wing3_TRINITY_DN17750_c0_g2	937.00
ECEF_Wing3_TRINITY_DN17769_c0_g2	764.00
ECEF_Wing3_TRINITY_DN17785_c0_g1	680.00
ECEF_Wing3_TRINITY_DN17804_c1_g1	565.00
ECEF_Wing3_TRINITY_DN17827_c0_g1	478.00
ECEF_Wing3_TRINITY_DN17844_c1_g2	1085.00
ECEF_Wing3_TRINITY_DN17871_c0_g1	442.00
ECEF_Wing3_TRINITY_DN17898_c0_g2	1198.00
ECEF_Wing3_TRINITY_DN17903_c0_g1	1326.00
ECEF_Wing3_TRINITY_DN17922_c0_g1	869.00
ECEF_Wing3_TRINITY_DN17928_c0_g1	1060.00
ECEF_Wing3_TRINITY_DN17939_c0_g1	447.00
ECEF_Wing3_TRINITY_DN17956_c0_g1	513.00
ECEF_Wing3_TRINITY_DN1795_c0_g1	1029.00
ECEF_Wing3_TRINITY_DN17975_c0_g1	404.00
ECEF_Wing3_TRINITY_DN18023_c0_g1	568.00
ECEF_Wing3_TRINITY_DN18042_c0_g1	489.00
ECEF_Wing3_TRINITY_DN18094_c0_g1	478.00
ECEF_Wing3_TRINITY_DN18094_c1_g1	1116.00
ECEF_Wing3_TRINITY_DN18101_c0_g1	700.00
ECEF_Wing3_TRINITY_DN18111_c0_g1	624.00
ECEF_Wing3_TRINITY_DN18123_c0_g1	458.00
ECEF_Wing3_TRINITY_DN18174_c0_g1	841.00
ECEF_Wing3_TRINITY_DN18192_c0_g1	643.00
ECEF_Wing3_TRINITY_DN18202_c0_g2	1423.00
ECEF_Wing3_TRINITY_DN18239_c0_g1	1598.00
ECEF_Wing3_TRINITY_DN18257_c0_g1	1324.00
ECEF_Wing3_TRINITY_DN18257_c0_g2	441.00
ECEF_Wing3_TRINITY_DN18261_c0_g2	791.00
ECEF_Wing3_TRINITY_DN18264_c1_g1	838.00
ECEF_Wing3_TRINITY_DN18303_c0_g1	1575.00
ECEF_Wing3_TRINITY_DN18308_c0_g1	883.00
ECEF_Wing3_TRINITY_DN18336_c0_g1	672.00
ECEF_Wing3_TRINITY_DN18423_c0_g1	502.00
ECEF_Wing3_TRINITY_DN18438_c0_g1	688.00
ECEF_Wing3_TRINITY_DN18455_c0_g1	1187.00
ECEF_Wing3_TRINITY_DN1847_c0_g2	524.00
ECEF_Wing3_TRINITY_DN18485_c0_g1	627.00
ECEF_Wing3_TRINITY_DN18487_c0_g1	598.00
ECEF_Wing3_TRINITY_DN18596_c0_g2	578.00
ECEF_Wing3_TRINITY_DN18597_c1_g1	806.00
ECEF_Wing3_TRINITY_DN18599_c0_g2	1162.00
ECEF_Wing3_TRINITY_DN18599_c0_g4	2023.00
ECEF_Wing3_TRINITY_DN18648_c0_g1	2371.00
ECEF_Wing3_TRINITY_DN18654_c0_g1	1607.00
ECEF_Wing3_TRINITY_DN18656_c0_g1	405.00
ECEF_Wing3_TRINITY_DN18667_c0_g1	524.00
ECEF_Wing3_TRINITY_DN18742_c0_g1	1261.00
ECEF_Wing3_TRINITY_DN18743_c0_g1	1710.00
ECEF_Wing3_TRINITY_DN18747_c0_g1	1128.00
ECEF_Wing3_TRINITY_DN18762_c0_g2	2039.00
ECEF_Wing3_TRINITY_DN18774_c0_g1	411.00
ECEF_Wing3_TRINITY_DN18824_c0_g1	1664.00
ECEF_Wing3_TRINITY_DN18836_c0_g1	619.00
ECEF_Wing3_TRINITY_DN18837_c0_g1	824.00
ECEF_Wing3_TRINITY_DN18959_c0_g2	1315.00
ECEF_Wing3_TRINITY_DN18963_c0_g1	3099.00
ECEF_Wing3_TRINITY_DN19090_c0_g1	942.25
ECEF_Wing3_TRINITY_DN19092_c0_g1	851.00
ECEF_Wing3_TRINITY_DN19093_c0_g1	746.00
ECEF_Wing3_TRINITY_DN19120_c0_g1	854.00
ECEF_Wing3_TRINITY_DN19127_c0_g1	564.00
ECEF_Wing3_TRINITY_DN19145_c0_g1	2520.00
ECEF_Wing3_TRINITY_DN19246_c0_g1	787.00
ECEF_Wing3_TRINITY_DN19258_c0_g5	1454.00
ECEF_Wing3_TRINITY_DN19274_c0_g2	1318.00
ECEF_Wing3_TRINITY_DN19279_c0_g1	433.00
ECEF_Wing3_TRINITY_DN19285_c0_g1	443.00
ECEF_Wing3_TRINITY_DN19286_c0_g1	1101.00
ECEF_Wing3_TRINITY_DN19290_c0_g1	1922.00
ECEF_Wing3_TRINITY_DN19291_c0_g1	1323.00
ECEF_Wing3_TRINITY_DN19320_c0_g1	1454.00
ECEF_Wing3_TRINITY_DN19343_c0_g1	1010.00
ECEF_Wing3_TRINITY_DN19350_c0_g1	1322.00
ECEF_Wing3_TRINITY_DN19354_c0_g1	1415.74
ECEF_Wing3_TRINITY_DN19374_c0_g1	833.00
ECEF_Wing3_TRINITY_DN19389_c0_g1	685.00
ECEF_Wing3_TRINITY_DN19399_c0_g1	616.00
ECEF_Wing3_TRINITY_DN1939_c0_g1	1265.00
ECEF_Wing3_TRINITY_DN19427_c0_g1	1072.00
ECEF_Wing3_TRINITY_DN19427_c0_g3	675.00
ECEF_Wing3_TRINITY_DN19428_c0_g1	713.00
ECEF_Wing3_TRINITY_DN19439_c0_g1	1032.00
ECEF_Wing3_TRINITY_DN19455_c0_g1	893.00
ECEF_Wing3_TRINITY_DN19470_c0_g1	911.00
ECEF_Wing3_TRINITY_DN19484_c1_g1	1972.00
ECEF_Wing3_TRINITY_DN19515_c0_g1	825.00
ECEF_Wing3_TRINITY_DN19525_c0_g1	1294.00
ECEF_Wing3_TRINITY_DN19539_c0_g2	1185.00
ECEF_Wing3_TRINITY_DN19543_c0_g1	3016.00
ECEF_Wing3_TRINITY_DN19566_c0_g1	729.00
ECEF_Wing3_TRINITY_DN19576_c0_g1	1766.00
ECEF_Wing3_TRINITY_DN19579_c0_g1	467.00
ECEF_Wing3_TRINITY_DN19583_c2_g1	428.00
ECEF_Wing3_TRINITY_DN19593_c0_g1	1185.00
ECEF_Wing3_TRINITY_DN19612_c1_g1	694.00
ECEF_Wing3_TRINITY_DN19618_c0_g1	623.00
ECEF_Wing3_TRINITY_DN19625_c0_g1	793.00
ECEF_Wing3_TRINITY_DN19626_c0_g1	487.00
ECEF_Wing3_TRINITY_DN19626_c0_g2	699.00
ECEF_Wing3_TRINITY_DN19654_c0_g1	1760.00
ECEF_Wing3_TRINITY_DN19712_c0_g1	494.00
ECEF_Wing3_TRINITY_DN19720_c1_g1	999.00
ECEF_Wing3_TRINITY_DN19782_c0_g1	1536.25
ECEF_Wing3_TRINITY_DN1979_c0_g1	401.00
ECEF_Wing3_TRINITY_DN19812_c0_g2	1517.00
ECEF_Wing3_TRINITY_DN19838_c0_g1	1103.00
ECEF_Wing3_TRINITY_DN19843_c0_g2	1274.00
ECEF_Wing3_TRINITY_DN19849_c0_g1	584.00
ECEF_Wing3_TRINITY_DN19880_c0_g1	1291.00
ECEF_Wing3_TRINITY_DN19890_c0_g1	787.00
ECEF_Wing3_TRINITY_DN19901_c0_g1	1575.00
ECEF_Wing3_TRINITY_DN19902_c0_g1	1125.00
ECEF_Wing3_TRINITY_DN1992_c0_g1	862.00
ECEF_Wing3_TRINITY_DN19935_c0_g3	2248.00
ECEF_Wing3_TRINITY_DN19936_c0_g1	656.00
ECEF_Wing3_TRINITY_DN19943_c0_g1	813.00
ECEF_Wing3_TRINITY_DN19951_c0_g1	641.00
ECEF_Wing3_TRINITY_DN19969_c0_g1	1036.00
ECEF_Wing3_TRINITY_DN19975_c0_g1	994.00
ECEF_Wing3_TRINITY_DN1998_c0_g1	689.00
ECEF_Wing3_TRINITY_DN19997_c0_g1	980.00
ECEF_Wing3_TRINITY_DN19997_c0_g2	1387.00
ECEF_Wing3_TRINITY_DN20030_c0_g1	586.00
ECEF_Wing3_TRINITY_DN20031_c0_g1	1279.00
ECEF_Wing3_TRINITY_DN20041_c0_g1	515.00
ECEF_Wing3_TRINITY_DN20041_c0_g5	492.00
ECEF_Wing3_TRINITY_DN20044_c1_g3	2736.00
ECEF_Wing3_TRINITY_DN20060_c0_g1	1204.00
ECEF_Wing3_TRINITY_DN20066_c0_g1	475.00
ECEF_Wing3_TRINITY_DN20082_c0_g1	564.00
ECEF_Wing3_TRINITY_DN20106_c0_g1	1073.00
ECEF_Wing3_TRINITY_DN20131_c0_g1	730.00
ECEF_Wing3_TRINITY_DN20137_c0_g1	502.00
ECEF_Wing3_TRINITY_DN20141_c0_g2	1346.00
ECEF_Wing3_TRINITY_DN20145_c0_g2	876.00
ECEF_Wing3_TRINITY_DN20166_c0_g1	2096.00
ECEF_Wing3_TRINITY_DN20167_c0_g1	479.00
ECEF_Wing3_TRINITY_DN20191_c0_g1	688.00
ECEF_Wing3_TRINITY_DN20191_c0_g2	497.00
ECEF_Wing3_TRINITY_DN20221_c0_g1	1356.00
ECEF_Wing3_TRINITY_DN20222_c0_g1	1015.00
ECEF_Wing3_TRINITY_DN20222_c0_g4	519.00
ECEF_Wing3_TRINITY_DN20223_c0_g1	705.00
ECEF_Wing3_TRINITY_DN20237_c0_g1	2152.00
ECEF_Wing3_TRINITY_DN20271_c0_g1	1514.00
ECEF_Wing3_TRINITY_DN20279_c0_g1	658.00
ECEF_Wing3_TRINITY_DN20279_c0_g2	998.00
ECEF_Wing3_TRINITY_DN20287_c0_g2	1398.00
ECEF_Wing3_TRINITY_DN20290_c0_g1	1802.00
ECEF_Wing3_TRINITY_DN20331_c0_g1	444.00
ECEF_Wing3_TRINITY_DN20351_c0_g2	662.00
ECEF_Wing3_TRINITY_DN20371_c0_g1	928.00
ECEF_Wing3_TRINITY_DN20374_c0_g2	426.00
ECEF_Wing3_TRINITY_DN20399_c0_g1	1868.00
ECEF_Wing3_TRINITY_DN20413_c0_g1	1709.00
ECEF_Wing3_TRINITY_DN20426_c0_g1	1632.00
ECEF_Wing3_TRINITY_DN20470_c0_g1	726.00
ECEF_Wing3_TRINITY_DN20499_c0_g1	1361.00
ECEF_Wing3_TRINITY_DN20586_c0_g1	2748.00
ECEF_Wing3_TRINITY_DN20598_c0_g1	919.00
ECEF_Wing3_TRINITY_DN20637_c0_g1	883.00
ECEF_Wing3_TRINITY_DN20645_c0_g1	1364.00
ECEF_Wing3_TRINITY_DN20647_c0_g1	713.00
ECEF_Wing3_TRINITY_DN20662_c0_g1	897.00
ECEF_Wing3_TRINITY_DN20663_c0_g1	1125.00
ECEF_Wing3_TRINITY_DN20682_c0_g1	1847.00
ECEF_Wing3_TRINITY_DN20689_c0_g1	1655.00
ECEF_Wing3_TRINITY_DN20706_c0_g2	1652.00
ECEF_Wing3_TRINITY_DN20712_c0_g1	614.00
ECEF_Wing3_TRINITY_DN20734_c0_g2	633.00
ECEF_Wing3_TRINITY_DN20743_c0_g1	1353.00
ECEF_Wing3_TRINITY_DN20759_c0_g1	1979.00
ECEF_Wing3_TRINITY_DN20787_c0_g1	942.00
ECEF_Wing3_TRINITY_DN20789_c0_g1	750.00
ECEF_Wing3_TRINITY_DN20812_c0_g1	696.00
ECEF_Wing3_TRINITY_DN20813_c0_g1	573.00
ECEF_Wing3_TRINITY_DN20821_c0_g1	1077.00
ECEF_Wing3_TRINITY_DN20823_c0_g1	509.00
ECEF_Wing3_TRINITY_DN20837_c0_g1	2210.00
ECEF_Wing3_TRINITY_DN2083_c0_g1	490.00
ECEF_Wing3_TRINITY_DN20899_c0_g1	1116.00
ECEF_Wing3_TRINITY_DN20904_c0_g1	1789.00
ECEF_Wing3_TRINITY_DN20922_c0_g2	1559.00
ECEF_Wing3_TRINITY_DN20923_c0_g1	593.00
ECEF_Wing3_TRINITY_DN20927_c0_g1	720.00
ECEF_Wing3_TRINITY_DN20929_c0_g1	3443.00
ECEF_Wing3_TRINITY_DN20929_c0_g2	1898.00
ECEF_Wing3_TRINITY_DN20946_c0_g1	1684.00
ECEF_Wing3_TRINITY_DN20947_c0_g1	2037.00
ECEF_Wing3_TRINITY_DN20957_c0_g1	1640.00
ECEF_Wing3_TRINITY_DN20957_c0_g2	796.00
ECEF_Wing3_TRINITY_DN20961_c0_g2	1555.00
ECEF_Wing3_TRINITY_DN20963_c0_g4	2481.00
ECEF_Wing3_TRINITY_DN20989_c0_g3	5156.00
ECEF_Wing3_TRINITY_DN21007_c0_g1	2012.00
ECEF_Wing3_TRINITY_DN21010_c0_g1	853.00
ECEF_Wing3_TRINITY_DN21014_c0_g1	1589.00
ECEF_Wing3_TRINITY_DN21020_c0_g1	1043.00
ECEF_Wing3_TRINITY_DN21028_c0_g1	2251.00
ECEF_Wing3_TRINITY_DN2103_c0_g1	448.00
ECEF_Wing3_TRINITY_DN21085_c0_g1	1254.00
ECEF_Wing3_TRINITY_DN21121_c1_g1	842.00
ECEF_Wing3_TRINITY_DN21138_c0_g2	724.00
ECEF_Wing3_TRINITY_DN2114_c0_g1	1096.00
ECEF_Wing3_TRINITY_DN21187_c0_g1	1712.00
ECEF_Wing3_TRINITY_DN21192_c0_g2	2479.00
ECEF_Wing3_TRINITY_DN21224_c0_g1	648.00
ECEF_Wing3_TRINITY_DN2126_c0_g1	811.00
ECEF_Wing3_TRINITY_DN21282_c0_g1	699.00
ECEF_Wing3_TRINITY_DN21283_c0_g1	945.00
ECEF_Wing3_TRINITY_DN21290_c0_g1	1640.00
ECEF_Wing3_TRINITY_DN21301_c0_g1	606.00
ECEF_Wing3_TRINITY_DN21312_c0_g1	775.00
ECEF_Wing3_TRINITY_DN21320_c0_g1	645.00
ECEF_Wing3_TRINITY_DN21327_c0_g1	510.00
ECEF_Wing3_TRINITY_DN21331_c0_g1	1511.00
ECEF_Wing3_TRINITY_DN21332_c0_g1	904.00
ECEF_Wing3_TRINITY_DN21336_c0_g1	2100.00
ECEF_Wing3_TRINITY_DN21342_c0_g1	3354.00
ECEF_Wing3_TRINITY_DN21343_c0_g1	1166.00
ECEF_Wing3_TRINITY_DN21350_c0_g1	1655.00
ECEF_Wing3_TRINITY_DN21367_c0_g1	1304.00
ECEF_Wing3_TRINITY_DN21379_c0_g1	412.00
ECEF_Wing3_TRINITY_DN21383_c0_g1	551.00
ECEF_Wing3_TRINITY_DN21413_c0_g1	587.00
ECEF_Wing3_TRINITY_DN21445_c0_g1	770.00
ECEF_Wing3_TRINITY_DN21458_c0_g2	536.00
ECEF_Wing3_TRINITY_DN21458_c0_g6	1285.00
ECEF_Wing3_TRINITY_DN2145_c0_g1	403.00
ECEF_Wing3_TRINITY_DN21483_c0_g1	1206.00
ECEF_Wing3_TRINITY_DN21496_c0_g1	496.00
ECEF_Wing3_TRINITY_DN21510_c0_g2	1081.00
ECEF_Wing3_TRINITY_DN21541_c0_g1	1930.00
ECEF_Wing3_TRINITY_DN21542_c0_g1	1713.00
ECEF_Wing3_TRINITY_DN21586_c0_g1	543.00
ECEF_Wing3_TRINITY_DN21604_c0_g2	846.00
ECEF_Wing3_TRINITY_DN21604_c0_g3	850.00
ECEF_Wing3_TRINITY_DN21609_c0_g1	2595.00
ECEF_Wing3_TRINITY_DN21610_c0_g2	567.00
ECEF_Wing3_TRINITY_DN21627_c0_g1	618.00
ECEF_Wing3_TRINITY_DN21628_c0_g2	468.00
ECEF_Wing3_TRINITY_DN21634_c0_g1	1100.00
ECEF_Wing3_TRINITY_DN21683_c0_g1	2438.00
ECEF_Wing3_TRINITY_DN21686_c0_g1	725.00
ECEF_Wing3_TRINITY_DN21690_c0_g1	432.00
ECEF_Wing3_TRINITY_DN21695_c0_g1	761.00
ECEF_Wing3_TRINITY_DN21696_c0_g1	1576.00
ECEF_Wing3_TRINITY_DN21707_c0_g3	1233.50
ECEF_Wing3_TRINITY_DN21815_c0_g1	1396.00
ECEF_Wing3_TRINITY_DN21816_c0_g1	1953.00
ECEF_Wing3_TRINITY_DN21824_c1_g1	2386.00
ECEF_Wing3_TRINITY_DN21850_c0_g1	534.00
ECEF_Wing3_TRINITY_DN21863_c0_g1	1708.00
ECEF_Wing3_TRINITY_DN21883_c0_g1	584.00
ECEF_Wing3_TRINITY_DN21899_c0_g2	988.00
ECEF_Wing3_TRINITY_DN21900_c0_g1	2305.00
ECEF_Wing3_TRINITY_DN21905_c0_g1	939.00
ECEF_Wing3_TRINITY_DN21928_c0_g2	1754.77
ECEF_Wing3_TRINITY_DN2192_c0_g1	423.00
ECEF_Wing3_TRINITY_DN21969_c0_g1	985.00
ECEF_Wing3_TRINITY_DN21974_c0_g2	1837.00
ECEF_Wing3_TRINITY_DN21985_c0_g1	1072.00
ECEF_Wing3_TRINITY_DN21993_c0_g1	466.00
ECEF_Wing3_TRINITY_DN21997_c0_g1	920.00
ECEF_Wing3_TRINITY_DN21997_c0_g2	423.00
ECEF_Wing3_TRINITY_DN22004_c0_g1	1431.00
ECEF_Wing3_TRINITY_DN2201_c0_g1	1812.00
